Device Name,Entity ID,Domain,Area
Taylor Ulrich Paused,switch.taylor_ulrich_paused,switch,Ulrich's Room
Taylor Ulrich SafeSearch Content Filter,switch.taylor_ulrich_safesearch_content_filter,switch,Ulrich's Room
Taylor Ulrich YouTube Restricted Content Filter,switch.taylor_ulrich_youtube_restricted_content_filter,switch,Ulrich's Room
Taylor S505 - Ulrich’s Closet Switch (Wireless) Paused,switch.taylor_s505_ulrichs_closet_switch_wireless_paused,switch,Ulrich's Room
Taylor S505 - Ulrich’s Closet Switch (Wireless) Allow Internet Backup,switch.taylor_s505_ulrichs_closet_switch_wireless_allow_internet_backup,switch,Ulrich's Room
Taylor S505D - Ulrich’s Light Switch (Wireless) Paused,switch.taylor_s505d_ulrichs_light_switch_wireless_paused,switch,Ulrich's Room
Taylor S505D - Ulrich’s Light Switch (Wireless) Allow Internet Backup,switch.taylor_s505d_ulrichs_light_switch_wireless_allow_internet_backup,switch,Ulrich's Room
Taylor Switch - Ulrich (Wireless) Paused,switch.taylor_switch_ulrich_wireless_paused,switch,Ulrich's Room
Taylor Switch - Ulrich (Wireless) Allow Internet Backup,switch.taylor_switch_ulrich_wireless_allow_internet_backup,switch,Ulrich's Room
Ulrich’s Closet Cloud connection,binary_sensor.ulrichs_closet_cloud_connection,binary_sensor,Ulrich's Room
Ulrich’s Closet Overheated,binary_sensor.ulrichs_closet_overheated,binary_sensor,Ulrich's Room
Ulrich’s Closet Turn off in,number.ulrichs_closet_turn_off_in,number,Ulrich's Room
Ulrich’s Closet Signal level,sensor.ulrichs_closet_signal_level,sensor,Ulrich's Room
Ulrich’s Closet Auto-off at,sensor.ulrichs_closet_auto_off_at,sensor,Ulrich's Room
Ulrich’s Closet,switch.ulrichs_closet,switch,Ulrich's Room
Ulrich’s Closet Auto-off enabled,switch.ulrichs_closet_auto_off_enabled,switch,Ulrich's Room
Ulrich’s Closet Auto-update enabled,switch.ulrichs_closet_auto_update_enabled,switch,Ulrich's Room
Ulrich’s Closet LED,switch.ulrichs_closet_led,switch,Ulrich's Room
Ulrich - School Nights - Lights Off,automation.ulrich_school_night_lights,automation,Ulrich's Room
Ulrich - Weekend Nights - Lights Off,automation.ulrich_weekend_nights,automation,Ulrich's Room
Internet: Ulrich Manual Control,automation.ulrich_manual_control,automation,Ulrich's Room
Internet: Ulrich Chores Check (10AM Mon-Sat),automation.internet_ulrich_chores_check_10am_mon_sat,automation,Ulrich's Room
Internet: Ulrich Dog Walk Check (8PM Daily),automation.internet_ulrich_dog_walk_check_8pm_daily,automation,Ulrich's Room
Internet: Ulrich Task Completion Handler,automation.internet_ulrich_task_completion_handler,automation,Ulrich's Room
Ulrich Light Cloud connection,binary_sensor.ulrich_light_cloud_connection,binary_sensor,Ulrich's Room
Ulrich Light Overheated,binary_sensor.ulrich_light_overheated,binary_sensor,Ulrich's Room
Ulrich,light.ulrich_light,light,Ulrich's Room
Ulrich Light Smooth on,number.ulrich_light_smooth_on,number,Ulrich's Room
Ulrich Light Smooth off,number.ulrich_light_smooth_off,number,Ulrich's Room
Ulrich Light Light preset,select.ulrich_light_light_preset,select,Ulrich's Room
Ulrich Light Signal level,sensor.ulrich_light_signal_level,sensor,Ulrich's Room
Ulrich Light Auto-update enabled,switch.ulrich_light_auto_update_enabled,switch,Ulrich's Room
Ulrich Light LED,switch.ulrich_light_led,switch,Ulrich's Room
Cloud connection,binary_sensor.ulrich_s_fan_cloud_connection,binary_sensor,Ulrich's Room
Current,sensor.ulrich_s_fan_current,sensor,Ulrich's Room
Current consumption,sensor.ulrich_s_fan_current_consumption,sensor,Ulrich's Room
LED,switch.ulrich_s_fan_led,switch,Ulrich's Room
This month's consumption,sensor.ulrich_s_fan_this_month_s_consumption,sensor,Ulrich's Room
Today's consumption,sensor.ulrich_s_fan_today_s_consumption,sensor,Ulrich's Room
Total consumption,sensor.ulrich_s_fan_total_consumption,sensor,Ulrich's Room
Unknown Device,switch.ulrich_s_fan,switch,Ulrich's Room
Voltage,sensor.ulrich_s_fan_voltage,sensor,Ulrich's Room
Signal Ulrich,script.notification_ulrich_light_signal,script,Ulrich's Room
Ulrich Light Signal Override,input_boolean.notification_ulrich_light_signal_override,input_boolean,Ulrich's Room
