Device Name,Entity ID,Domain,Area
UC6 Power,sensor.uc6_power,sensor,Unassigned
Climate System Status,sensor.climate_system_status,sensor,Unassigned
Entity Export Data,sensor.entity_export_data,sensor,Unassigned
Upstairs Internet Status,sensor.upstairs_internet_status,sensor,Unassigned
Upstairs Next Schedule Change,sensor.upstairs_next_schedule_change,sensor,Unassigned
Downstairs Internet Status,sensor.downstairs_internet_status,sensor,Unassigned
Downstairs Next Schedule Change,sensor.downstairs_next_schedule_change,sensor,Unassigned
Bubble Card Modules,sensor.bubble_card_modules,sensor,Unassigned
Google Translate en com,tts.google_translate_en_com,tts,Unassigned
iPad (2),device_tracker.ipad_2,device_tracker,Unassigned
iPad (2) Connection Type,sensor.ipad_2_connection_type,sensor,Unassigned
iPad (2) Battery State,sensor.ipad_2_battery_state,sensor,Unassigned
iPad (2) Geocoded Location,sensor.ipad_2_geocoded_location,sensor,Unassigned
iPad (2) SIM 1,sensor.ipad_2_sim_1,sensor,Unassigned
iPad (2) SSID,sensor.ipad_2_ssid,sensor,Unassigned
iPad (2) BSSID,sensor.ipad_2_bssid,sensor,Unassigned
iPad (2) Battery Level,sensor.ipad_2_battery_level,sensor,Unassigned
iPad (2) Last Update Trigger,sensor.ipad_2_last_update_trigger,sensor,Unassigned
iPad (2) Location permission,sensor.ipad_2_location_permission,sensor,Unassigned
iPad (2) App Version,sensor.ipad_2_app_version,sensor,Unassigned
iPad (2) Audio Output,sensor.ipad_2_audio_output,sensor,Unassigned
iPhone,device_tracker.iphone,device_tracker,Unassigned
iPhone Battery Level,sensor.iphone_battery_level,sensor,Unassigned
iPhone SIM 2,sensor.iphone_sim_2,sensor,Unassigned
iPhone SIM 1,sensor.iphone_sim_1,sensor,Unassigned
iPhone Geocoded Location,sensor.iphone_geocoded_location,sensor,Unassigned
iPhone Last Update Trigger,sensor.iphone_last_update_trigger,sensor,Unassigned
iPhone App Version,sensor.iphone_app_version,sensor,Unassigned
iPhone Location permission,sensor.iphone_location_permission,sensor,Unassigned
iPhone Audio Output,sensor.iphone_audio_output,sensor,Unassigned
iPhone Battery State,sensor.iphone_battery_state,sensor,Unassigned
iPhone SSID,sensor.iphone_ssid,sensor,Unassigned
iPhone Connection Type,sensor.iphone_connection_type,sensor,Unassigned
iPhone BSSID,sensor.iphone_bssid,sensor,Unassigned
iPhone Watch Battery State,sensor.iphone_watch_battery_state,sensor,Unassigned
iPhone Watch Battery Level,sensor.iphone_watch_battery_level,sensor,Unassigned
Nikki Iphone Focus,binary_sensor.nikki_iphone_focus,binary_sensor,Unassigned
Nikki Iphone,device_tracker.nikki_iphone,device_tracker,Unassigned
Nikki Iphone Activity,sensor.nikki_iphone_activity,sensor,Unassigned
Nikki Iphone Battery Level,sensor.nikki_iphone_battery_level,sensor,Unassigned
Nikki Iphone Battery State,sensor.nikki_iphone_battery_state,sensor,Unassigned
Nikki Iphone SSID,sensor.nikki_iphone_ssid,sensor,Unassigned
Nikki Iphone Connection Type,sensor.nikki_iphone_connection_type,sensor,Unassigned
Nikki Iphone BSSID,sensor.nikki_iphone_bssid,sensor,Unassigned
Nikki Iphone SIM 1,sensor.nikki_iphone_sim_1,sensor,Unassigned
Nikki Iphone SIM 2,sensor.nikki_iphone_sim_2,sensor,Unassigned
Nikki Iphone Geocoded Location,sensor.nikki_iphone_geocoded_location,sensor,Unassigned
Nikki Iphone Last Update Trigger,sensor.nikki_iphone_last_update_trigger,sensor,Unassigned
Nikki Iphone App Version,sensor.nikki_iphone_app_version,sensor,Unassigned
Nikki Iphone Location permission,sensor.nikki_iphone_location_permission,sensor,Unassigned
Nikki Iphone Audio Output,sensor.nikki_iphone_audio_output,sensor,Unassigned
Nikki Iphone Distance,sensor.nikki_iphone_distance,sensor,Unassigned
Nikki Iphone Floors Ascended,sensor.nikki_iphone_floors_ascended,sensor,Unassigned
Nikki Iphone Floors Descended,sensor.nikki_iphone_floors_descended,sensor,Unassigned
Nikki Iphone Steps,sensor.nikki_iphone_steps,sensor,Unassigned
Nikki Iphone Average Active Pace,sensor.nikki_iphone_average_active_pace,sensor,Unassigned
Front Door Meter,sensor.meter_pro_21_temperature,sensor,Unassigned
Front Door Meter,sensor.meter_pro_21_humidity,sensor,Unassigned
Front Door Meter Battery,sensor.meter_pro_21_battery,sensor,Unassigned
Outdoor Sensor,sensor.outdoor_sensor_temperature,sensor,Unassigned
Outdoor Sensor,sensor.outdoor_sensor_humidity,sensor,Unassigned
Outdoor Sensor Battery,sensor.outdoor_sensor_battery,sensor,Unassigned
eero WAN status,binary_sensor.eero_wan_status,binary_sensor,Unassigned
eero External IP,sensor.eero_external_ip,sensor,Unassigned
eero Uptime,sensor.eero_uptime,sensor,Unassigned
eero WAN status,sensor.eero_wan_status,sensor,Unassigned
Desk Light Identify,button.desk_light_identify,button,Unassigned
Desk Light Restart,button.desk_light_restart,button,Unassigned
Desk,light.desk_light,light,Unassigned
Steve’s Fan temperature,sensor.steves_fan_temperature,sensor,Unassigned
Steve’s Fan,fan.steves_fan,fan,Unassigned
Steve’s Fan Horizontally Oscillating,switch.steves_fan_horizontally_oscillating,switch,Unassigned
Steve’s Fan Vertically Oscillating,switch.steves_fan_vertically_oscillating,switch,Unassigned
Steve’s Fan Panel Sound,switch.steves_fan_panel_sound,switch,Unassigned
HomePod - Master,media_player.homepod_master,media_player,Unassigned
HomePod - Master,remote.homepod_master,remote,Unassigned
Unknown Device,govee.state,govee,Unassigned
Weather Cloud ceiling,sensor.weather_cloud_ceiling,sensor,Unassigned
Weather Cloud cover,sensor.weather_cloud_cover,sensor,Unassigned
Weather RealFeel temperature,sensor.weather_realfeel_temperature,sensor,Unassigned
Weather,sensor.weather_humidity,sensor,Unassigned
Weather Pressure tendency,sensor.weather_pressure_tendency,sensor,Unassigned
Weather,sensor.weather_temperature,sensor,Unassigned
Weather Wind speed,sensor.weather_wind_speed,sensor,Unassigned
Weather Air quality day 0,sensor.weather_air_quality_day_0,sensor,Unassigned
Weather Hours of sun day 0,sensor.weather_hours_of_sun_day_0,sensor,Unassigned
Weather Condition day 0,sensor.weather_condition_day_0,sensor,Unassigned
Weather Condition night 0,sensor.weather_condition_night_0,sensor,Unassigned
Weather RealFeel temperature max day 0,sensor.weather_realfeel_temperature_max_day_0,sensor,Unassigned
Weather RealFeel temperature min day 0,sensor.weather_realfeel_temperature_min_day_0,sensor,Unassigned
Weather Thunderstorm probability day 0,sensor.weather_thunderstorm_probability_day_0,sensor,Unassigned
Weather Thunderstorm probability night 0,sensor.weather_thunderstorm_probability_night_0,sensor,Unassigned
Weather UV index day 0,sensor.weather_uv_index_day_0,sensor,Unassigned
Weather Wind speed day 0,sensor.weather_wind_speed_day_0,sensor,Unassigned
Weather Wind speed night 0,sensor.weather_wind_speed_night_0,sensor,Unassigned
Weather Air quality day 1,sensor.weather_air_quality_day_1,sensor,Unassigned
Weather Hours of sun day 1,sensor.weather_hours_of_sun_day_1,sensor,Unassigned
Weather Condition day 1,sensor.weather_condition_day_1,sensor,Unassigned
Weather Condition night 1,sensor.weather_condition_night_1,sensor,Unassigned
Weather RealFeel temperature max day 1,sensor.weather_realfeel_temperature_max_day_1,sensor,Unassigned
Weather RealFeel temperature min day 1,sensor.weather_realfeel_temperature_min_day_1,sensor,Unassigned
Weather Thunderstorm probability day 1,sensor.weather_thunderstorm_probability_day_1,sensor,Unassigned
Weather Thunderstorm probability night 1,sensor.weather_thunderstorm_probability_night_1,sensor,Unassigned
Weather UV index day 1,sensor.weather_uv_index_day_1,sensor,Unassigned
Weather Wind speed day 1,sensor.weather_wind_speed_day_1,sensor,Unassigned
Weather Wind speed night 1,sensor.weather_wind_speed_night_1,sensor,Unassigned
Weather Air quality day 2,sensor.weather_air_quality_day_2,sensor,Unassigned
Weather Hours of sun day 2,sensor.weather_hours_of_sun_day_2,sensor,Unassigned
Weather Condition day 2,sensor.weather_condition_day_2,sensor,Unassigned
Weather Condition night 2,sensor.weather_condition_night_2,sensor,Unassigned
Weather RealFeel temperature max day 2,sensor.weather_realfeel_temperature_max_day_2,sensor,Unassigned
Weather RealFeel temperature min day 2,sensor.weather_realfeel_temperature_min_day_2,sensor,Unassigned
Weather Thunderstorm probability day 2,sensor.weather_thunderstorm_probability_day_2,sensor,Unassigned
Weather Thunderstorm probability night 2,sensor.weather_thunderstorm_probability_night_2,sensor,Unassigned
Weather UV index day 2,sensor.weather_uv_index_day_2,sensor,Unassigned
Weather Wind speed day 2,sensor.weather_wind_speed_day_2,sensor,Unassigned
Weather Wind speed night 2,sensor.weather_wind_speed_night_2,sensor,Unassigned
Weather Air quality day 3,sensor.weather_air_quality_day_3,sensor,Unassigned
Weather Hours of sun day 3,sensor.weather_hours_of_sun_day_3,sensor,Unassigned
Weather Condition day 3,sensor.weather_condition_day_3,sensor,Unassigned
Weather Condition night 3,sensor.weather_condition_night_3,sensor,Unassigned
Weather RealFeel temperature max day 3,sensor.weather_realfeel_temperature_max_day_3,sensor,Unassigned
Weather RealFeel temperature min day 3,sensor.weather_realfeel_temperature_min_day_3,sensor,Unassigned
Weather Thunderstorm probability day 3,sensor.weather_thunderstorm_probability_day_3,sensor,Unassigned
Weather Thunderstorm probability night 3,sensor.weather_thunderstorm_probability_night_3,sensor,Unassigned
Weather UV index day 3,sensor.weather_uv_index_day_3,sensor,Unassigned
Weather Wind speed day 3,sensor.weather_wind_speed_day_3,sensor,Unassigned
Weather Wind speed night 3,sensor.weather_wind_speed_night_3,sensor,Unassigned
Weather Air quality day 4,sensor.weather_air_quality_day_4,sensor,Unassigned
Weather Hours of sun day 4,sensor.weather_hours_of_sun_day_4,sensor,Unassigned
Weather Condition day 4,sensor.weather_condition_day_4,sensor,Unassigned
Weather Condition night 4,sensor.weather_condition_night_4,sensor,Unassigned
Weather RealFeel temperature max day 4,sensor.weather_realfeel_temperature_max_day_4,sensor,Unassigned
Weather RealFeel temperature min day 4,sensor.weather_realfeel_temperature_min_day_4,sensor,Unassigned
Weather Thunderstorm probability day 4,sensor.weather_thunderstorm_probability_day_4,sensor,Unassigned
Weather Thunderstorm probability night 4,sensor.weather_thunderstorm_probability_night_4,sensor,Unassigned
Weather UV index day 4,sensor.weather_uv_index_day_4,sensor,Unassigned
Weather Wind speed day 4,sensor.weather_wind_speed_day_4,sensor,Unassigned
Weather Wind speed night 4,sensor.weather_wind_speed_night_4,sensor,Unassigned
Weather,weather.weather,weather,Unassigned
KAKR,weather.kakr,weather,Unassigned
Ring - Doorbell Live view,camera.ring_doorbell_live_view,camera,Unassigned
Ring - Downstairs Sofa Live view,camera.ring_downstairs_sofa_live_view,camera,Unassigned
Ring - Backyard Live view,camera.ring_backyard_live_view,camera,Unassigned
Ring - Front Live view,camera.ring_front_live_view,camera,Unassigned
Ring - Downstairs Doors PTZ Live view,camera.ring_downstairs_doors_ptz_live_view,camera,Unassigned
Ring - Upstairs Live view,camera.ring_upstairs_live_view,camera,Unassigned
Ring - Doorbell Ding,event.ring_doorbell_ding,event,Unassigned
Ring - Downstairs Sofa Motion,event.ring_downstairs_sofa_motion,event,Unassigned
Ring - Backyard Motion,event.ring_backyard_motion,event,Unassigned
Ring - Front Motion,event.ring_front_motion,event,Unassigned
Ring - Doorbell Motion,event.ring_doorbell_motion,event,Unassigned
Ring - Downstairs Chime Volume,number.ring_downstairs_chime_volume,number,Unassigned
Ring - Upstairs Chime Volume,number.ring_upstairs_chime_volume,number,Unassigned
Ring - Downstairs Sofa Volume,number.ring_downstairs_sofa_volume,number,Unassigned
Ring - Backyard Volume,number.ring_backyard_volume,number,Unassigned
Ring - Front Volume,number.ring_front_volume,number,Unassigned
Ring - Downstairs Doors PTZ Volume,number.ring_downstairs_doors_ptz_volume_2,number,Unassigned
Ring - Upstairs Volume,number.ring_upstairs_volume_2,number,Unassigned
Ring - Doorbell Volume,number.ring_doorbell_volume,number,Unassigned
Ring - Downstairs Sofa Battery,sensor.ring_downstairs_sofa_battery,sensor,Unassigned
Ring - Backyard Battery,sensor.ring_backyard_battery,sensor,Unassigned
Ring - Front Battery,sensor.ring_front_battery,sensor,Unassigned
Ring - Downstairs Doors PTZ Battery,sensor.ring_downstairs_doors_ptz_battery,sensor,Unassigned
Ring - Upstairs Battery,sensor.ring_upstairs_battery,sensor,Unassigned
Ring - Doorbell Battery,sensor.ring_doorbell_battery,sensor,Unassigned
Ring - Downstairs Sofa Last activity,sensor.ring_downstairs_sofa_last_activity,sensor,Unassigned
Ring - Backyard Last activity,sensor.ring_backyard_last_activity,sensor,Unassigned
Ring - Front Last activity,sensor.ring_front_last_activity,sensor,Unassigned
Ring - Downstairs Doors PTZ Last activity,sensor.ring_downstairs_doors_ptz_last_activity,sensor,Unassigned
Ring - Upstairs Last activity,sensor.ring_upstairs_last_activity,sensor,Unassigned
Ring - Doorbell Last activity,sensor.ring_doorbell_last_activity,sensor,Unassigned
Ring - Downstairs Chime Wi-Fi signal category,sensor.ring_downstairs_chime_wi_fi_signal_category_2,sensor,Unassigned
Ring - Upstairs Chime Wi-Fi signal category,sensor.ring_upstairs_chime_wi_fi_signal_category_2,sensor,Unassigned
Ring - Downstairs Chime Signal strength,sensor.ring_downstairs_chime_signal_strength_2,sensor,Unassigned
Ring - Upstairs Chime Signal strength,sensor.ring_upstairs_chime_signal_strength_2,sensor,Unassigned
Ring - Downstairs Sofa Siren,siren.ring_downstairs_sofa_siren,siren,Unassigned
Ring - Backyard Siren,siren.ring_backyard_siren,siren,Unassigned
Ring - Front Siren,siren.ring_front_siren,siren,Unassigned
Ring - Downstairs Chime Siren,siren.ring_downstairs_chime_siren,siren,Unassigned
Ring - Upstairs Chime Siren,siren.ring_upstairs_chime_siren,siren,Unassigned
Ring - Downstairs Sofa Motion detection,switch.ring_downstairs_sofa_motion_detection,switch,Unassigned
Ring - Backyard Motion detection,switch.ring_backyard_motion_detection,switch,Unassigned
Ring - Front Motion detection,switch.ring_front_motion_detection,switch,Unassigned
Ring - Doorbell Motion detection,switch.ring_doorbell_motion_detection,switch,Unassigned
Great Room TV,media_player.great_room,media_player,Unassigned
slider-entity-row update,update.slider_entity_row_update,update,Unassigned
Mushroom update,update.mushroom_update,update,Unassigned
eero update,update.eero_update,update,Unassigned
Dreo Smart Device Integration update,update.dreo_smart_device_integration_update,update,Unassigned
govee update,update.govee_update,update,Unassigned
Gradual Volume Control update,update.gradual_volume_control_update,update,Unassigned
Bubble Card update,update.bubble_card_update,update,Unassigned
Bubble update,update.bubble_update,update,Unassigned
card-mod update,update.card_mod_update,update,Unassigned
HACS update,update.hacs_update,update,Unassigned
Mini Media Player update,update.mini_media_player_update,update,Unassigned
Custom Features for Home Assistant Cards update,update.custom_features_for_home_assistant_cards_update,update,Unassigned
Great Room Light Cloud connection,binary_sensor.great_room_light_cloud_connection,binary_sensor,Unassigned
Great Room,light.great_room_light,light,Unassigned
Great Room Light LED,switch.great_room_light_led,switch,Unassigned
Roborock Dock Mop drying,binary_sensor.roborock_dock_mop_drying,binary_sensor,Unassigned
Roborock Vacuum Mop attached,binary_sensor.roborock_vacuum_mop_attached,binary_sensor,Unassigned
Roborock Vacuum Water box attached,binary_sensor.roborock_vacuum_water_box_attached,binary_sensor,Unassigned
Roborock Vacuum Water shortage,binary_sensor.roborock_vacuum_water_shortage,binary_sensor,Unassigned
Roborock Vacuum Cleaning,binary_sensor.roborock_vacuum_cleaning,binary_sensor,Unassigned
Roborock Vacuum Charging,binary_sensor.roborock_vacuum_charging,binary_sensor,Unassigned
Roborock Vacuum Main Floor,image.roborock_vacuum_main_floor,image,Unassigned
Roborock Vacuum Mop intensity,select.roborock_vacuum_mop_intensity,select,Unassigned
Roborock Vacuum Mop mode,select.roborock_vacuum_mop_mode,select,Unassigned
Roborock Dock Empty mode,select.roborock_dock_empty_mode,select,Unassigned
Roborock Vacuum Selected map,select.roborock_vacuum_selected_map,select,Unassigned
Roborock Vacuum Main brush time left,sensor.roborock_vacuum_main_brush_time_left,sensor,Unassigned
Roborock Vacuum Side brush time left,sensor.roborock_vacuum_side_brush_time_left,sensor,Unassigned
Roborock Vacuum Filter time left,sensor.roborock_vacuum_filter_time_left,sensor,Unassigned
Roborock Vacuum Sensor time left,sensor.roborock_vacuum_sensor_time_left,sensor,Unassigned
Roborock Vacuum Cleaning time,sensor.roborock_vacuum_cleaning_time,sensor,Unassigned
Roborock Vacuum Total cleaning time,sensor.roborock_vacuum_total_cleaning_time,sensor,Unassigned
Roborock Vacuum Total cleaning count,sensor.roborock_vacuum_total_cleaning_count,sensor,Unassigned
Roborock Vacuum Status,sensor.roborock_vacuum_status,sensor,Unassigned
Roborock Vacuum Cleaning area,sensor.roborock_vacuum_cleaning_area,sensor,Unassigned
Roborock Vacuum Total cleaning area,sensor.roborock_vacuum_total_cleaning_area,sensor,Unassigned
Roborock Vacuum Vacuum error,sensor.roborock_vacuum_vacuum_error,sensor,Unassigned
Roborock Vacuum Battery,sensor.roborock_vacuum_battery,sensor,Unassigned
Roborock Vacuum Last clean begin,sensor.roborock_vacuum_last_clean_begin,sensor,Unassigned
Roborock Vacuum Last clean end,sensor.roborock_vacuum_last_clean_end,sensor,Unassigned
Roborock Vacuum Cleaning progress,sensor.roborock_vacuum_cleaning_progress,sensor,Unassigned
Roborock Dock Dock error,sensor.roborock_dock_dock_error,sensor,Unassigned
Roborock Dock Mop drying remaining time,sensor.roborock_dock_mop_drying_remaining_time,sensor,Unassigned
Roborock Vacuum Current room,sensor.roborock_vacuum_current_room,sensor,Unassigned
Roborock Vacuum,vacuum.roborock_vacuum,vacuum,Unassigned
Roborock Vacuum Volume,number.roborock_vacuum_volume,number,Unassigned
Taylor Locked Down Block Apps,binary_sensor.taylor_locked_down_block_apps,binary_sensor,Unassigned
Taylor Locked Down Connected,binary_sensor.taylor_locked_down_connected,binary_sensor,Unassigned
Taylor Steve Block Apps,binary_sensor.taylor_steve_block_apps,binary_sensor,Unassigned
Taylor Steve Connected,binary_sensor.taylor_steve_connected,binary_sensor,Unassigned
Taylor Nikki Block Apps,binary_sensor.taylor_nikki_block_apps,binary_sensor,Unassigned
Taylor Nikki Connected,binary_sensor.taylor_nikki_connected,binary_sensor,Unassigned
Taylor Smart Home Block Apps,binary_sensor.taylor_smart_home_block_apps,binary_sensor,Unassigned
Taylor Smart Home Connected,binary_sensor.taylor_smart_home_connected,binary_sensor,Unassigned
Taylor Ex - Upstairs Block Apps,binary_sensor.taylor_ex_upstairs_block_apps,binary_sensor,Unassigned
Taylor Ex - Upstairs Connected,binary_sensor.taylor_ex_upstairs_connected,binary_sensor,Unassigned
Taylor Ex - Downstairs Block Apps,binary_sensor.taylor_ex_downstairs_block_apps,binary_sensor,Unassigned
Taylor Ex - Downstairs Connected,binary_sensor.taylor_ex_downstairs_connected,binary_sensor,Unassigned
Taylor iPad - Steve Connected,binary_sensor.taylor_ipad_steve_connected,binary_sensor,Unassigned
