Device Name,Entity ID,Domain,Area
Taylor S505D - Genevieve’s Light Switch (Wireless) Connected,binary_sensor.taylor_s505d_genevieves_light_switch_wireless_connected,binary_sensor,Genevieve's Room
Taylor Apple TV - Genevieve (Wireless) Connected,binary_sensor.taylor_apple_tv_genevieve_wireless_connected,binary_sensor,Genevieve's Room
Taylor S505 - Genevieve’s Closet (Wireless) Connected,binary_sensor.taylor_s505_genevieves_closet_wireless_connected,binary_sensor,Genevieve's Room
Taylor Switch - Genevieve (Wireless) Connected,binary_sensor.taylor_switch_genevieve_wireless_connected,binary_sensor,Genevieve's Room
Taylor iPad - Genevieve? Connected,binary_sensor.taylor_ipad_genevieve_connected_2,binary_sensor,Genevieve's Room
Taylor Genevieve,device_tracker.taylor_genevieve,device_tracker,Genevieve's Room
Taylor iPhone - Genevieve (Wireless),device_tracker.taylor_iphone_genevieve_wireless,device_tracker,Genevieve's Room
Taylor S505D - Genevieve’s Light Switch (Wireless),device_tracker.taylor_s505d_genevieves_light_switch_wireless,device_tracker,Genevieve's Room
Taylor Apple TV - Genevieve (Wireless),device_tracker.taylor_apple_tv_genevieve_wireless,device_tracker,Genevieve's Room
Taylor S505 - Genevieve’s Closet (Wireless),device_tracker.taylor_s505_genevieves_closet_wireless,device_tracker,Genevieve's Room
Taylor Switch - Genevieve (Wireless),device_tracker.taylor_switch_genevieve_wireless,device_tracker,Genevieve's Room
Taylor iPad - Genevieve?,device_tracker.taylor_ipad_genevieve_2,device_tracker,Genevieve's Room
Taylor Genevieve Connected Clients,sensor.taylor_genevieve_connected_clients,sensor,Genevieve's Room
Taylor Genevieve Last Active,sensor.taylor_genevieve_last_active,sensor,Genevieve's Room
Taylor iPhone - Genevieve (Wireless) IP Address,sensor.taylor_iphone_genevieve_wireless_ip_address,sensor,Genevieve's Room
Taylor iPhone - Genevieve (Wireless) Last Active,sensor.taylor_iphone_genevieve_wireless_last_active,sensor,Genevieve's Room
Taylor iPhone - Genevieve (Wireless) Signal Strength,sensor.taylor_iphone_genevieve_wireless_signal_strength,sensor,Genevieve's Room
Taylor iPhone - Genevieve (Wireless) Download Rate,sensor.taylor_iphone_genevieve_wireless_download_rate,sensor,Genevieve's Room
Taylor iPhone - Genevieve (Wireless) Upload Rate,sensor.taylor_iphone_genevieve_wireless_upload_rate,sensor,Genevieve's Room
Taylor S505D - Genevieve’s Light Switch (Wireless) IP Address,sensor.taylor_s505d_genevieves_light_switch_wireless_ip_address,sensor,Genevieve's Room
Taylor S505D - Genevieve’s Light Switch (Wireless) Last Active,sensor.taylor_s505d_genevieves_light_switch_wireless_last_active,sensor,Genevieve's Room
Taylor S505D - Genevieve’s Light Switch (Wireless) Signal Strength,sensor.taylor_s505d_genevieves_light_switch_wireless_signal_strength,sensor,Genevieve's Room
Taylor S505D - Genevieve’s Light Switch (Wireless) Download Rate,sensor.taylor_s505d_genevieves_light_switch_wireless_download_rate,sensor,Genevieve's Room
Taylor S505D - Genevieve’s Light Switch (Wireless) Upload Rate,sensor.taylor_s505d_genevieves_light_switch_wireless_upload_rate,sensor,Genevieve's Room
Taylor Apple TV - Genevieve (Wireless) IP Address,sensor.taylor_apple_tv_genevieve_wireless_ip_address,sensor,Genevieve's Room
Taylor Apple TV - Genevieve (Wireless) Last Active,sensor.taylor_apple_tv_genevieve_wireless_last_active,sensor,Genevieve's Room
Taylor Apple TV - Genevieve (Wireless) Signal Strength,sensor.taylor_apple_tv_genevieve_wireless_signal_strength,sensor,Genevieve's Room
Taylor Apple TV - Genevieve (Wireless) Download Rate,sensor.taylor_apple_tv_genevieve_wireless_download_rate,sensor,Genevieve's Room
Taylor Apple TV - Genevieve (Wireless) Upload Rate,sensor.taylor_apple_tv_genevieve_wireless_upload_rate,sensor,Genevieve's Room
Taylor S505 - Genevieve’s Closet (Wireless) IP Address,sensor.taylor_s505_genevieves_closet_wireless_ip_address,sensor,Genevieve's Room
Taylor S505 - Genevieve’s Closet (Wireless) Last Active,sensor.taylor_s505_genevieves_closet_wireless_last_active,sensor,Genevieve's Room
Taylor S505 - Genevieve’s Closet (Wireless) Signal Strength,sensor.taylor_s505_genevieves_closet_wireless_signal_strength,sensor,Genevieve's Room
Taylor S505 - Genevieve’s Closet (Wireless) Download Rate,sensor.taylor_s505_genevieves_closet_wireless_download_rate,sensor,Genevieve's Room
Taylor S505 - Genevieve’s Closet (Wireless) Upload Rate,sensor.taylor_s505_genevieves_closet_wireless_upload_rate,sensor,Genevieve's Room
Taylor Switch - Genevieve (Wireless) IP Address,sensor.taylor_switch_genevieve_wireless_ip_address,sensor,Genevieve's Room
Taylor Switch - Genevieve (Wireless) Last Active,sensor.taylor_switch_genevieve_wireless_last_active,sensor,Genevieve's Room
Taylor Switch - Genevieve (Wireless) Signal Strength,sensor.taylor_switch_genevieve_wireless_signal_strength,sensor,Genevieve's Room
Taylor Switch - Genevieve (Wireless) Download Rate,sensor.taylor_switch_genevieve_wireless_download_rate,sensor,Genevieve's Room
Taylor Switch - Genevieve (Wireless) Upload Rate,sensor.taylor_switch_genevieve_wireless_upload_rate,sensor,Genevieve's Room
Taylor iPad - Genevieve? IP Address,sensor.taylor_ipad_genevieve_ip_address_2,sensor,Genevieve's Room
Taylor iPad - Genevieve? Last Active,sensor.taylor_ipad_genevieve_last_active_2,sensor,Genevieve's Room
Taylor iPad - Genevieve? Signal Strength,sensor.taylor_ipad_genevieve_signal_strength_2,sensor,Genevieve's Room
Taylor iPad - Genevieve? Download Rate,sensor.taylor_ipad_genevieve_download_rate_2,sensor,Genevieve's Room
Taylor iPad - Genevieve? Upload Rate,sensor.taylor_ipad_genevieve_upload_rate_2,sensor,Genevieve's Room
Taylor Genevieve Ad Blocking,switch.taylor_genevieve_ad_blocking,switch,Genevieve's Room
Taylor Genevieve Gaming Content Filter,switch.taylor_genevieve_gaming_content_filter,switch,Genevieve's Room
Taylor Genevieve Illegal or Criminal Content Filter,switch.taylor_genevieve_illegal_or_criminal_content_filter,switch,Genevieve's Room
Taylor Genevieve Chat and Messaging Content Filter,switch.taylor_genevieve_chat_and_messaging_content_filter,switch,Genevieve's Room
Taylor Genevieve Adult Content Filter,switch.taylor_genevieve_adult_content_filter,switch,Genevieve's Room
Taylor Genevieve Shopping Content Filter,switch.taylor_genevieve_shopping_content_filter,switch,Genevieve's Room
Taylor Genevieve Social Media Content Filter,switch.taylor_genevieve_social_media_content_filter,switch,Genevieve's Room
Taylor Genevieve Streaming Content Filter,switch.taylor_genevieve_streaming_content_filter,switch,Genevieve's Room
Taylor Genevieve Violent Content Filter,switch.taylor_genevieve_violent_content_filter,switch,Genevieve's Room
Taylor Genevieve Paused,switch.taylor_genevieve_paused,switch,Genevieve's Room
Taylor Genevieve SafeSearch Content Filter,switch.taylor_genevieve_safesearch_content_filter,switch,Genevieve's Room
Taylor Genevieve YouTube Restricted Content Filter,switch.taylor_genevieve_youtube_restricted_content_filter,switch,Genevieve's Room
Taylor iPhone - Genevieve (Wireless) Paused,switch.taylor_iphone_genevieve_wireless_paused,switch,Genevieve's Room
Taylor iPhone - Genevieve (Wireless) Allow Internet Backup,switch.taylor_iphone_genevieve_wireless_allow_internet_backup,switch,Genevieve's Room
Taylor S505D - Genevieve’s Light Switch (Wireless) Paused,switch.taylor_s505d_genevieves_light_switch_wireless_paused,switch,Genevieve's Room
Taylor S505D - Genevieve’s Light Switch (Wireless) Allow Internet Backup,switch.taylor_s505d_genevieves_light_switch_wireless_allow_internet_backup,switch,Genevieve's Room
Taylor Apple TV - Genevieve (Wireless) Paused,switch.taylor_apple_tv_genevieve_wireless_paused,switch,Genevieve's Room
Taylor Apple TV - Genevieve (Wireless) Allow Internet Backup,switch.taylor_apple_tv_genevieve_wireless_allow_internet_backup,switch,Genevieve's Room
Taylor S505 - Genevieve’s Closet (Wireless) Paused,switch.taylor_s505_genevieves_closet_wireless_paused,switch,Genevieve's Room
Taylor S505 - Genevieve’s Closet (Wireless) Allow Internet Backup,switch.taylor_s505_genevieves_closet_wireless_allow_internet_backup,switch,Genevieve's Room
Taylor Switch - Genevieve (Wireless) Paused,switch.taylor_switch_genevieve_wireless_paused,switch,Genevieve's Room
Taylor Switch - Genevieve (Wireless) Allow Internet Backup,switch.taylor_switch_genevieve_wireless_allow_internet_backup,switch,Genevieve's Room
Taylor iPad - Genevieve? Paused,switch.taylor_ipad_genevieve_paused_2,switch,Genevieve's Room
Taylor iPad - Genevieve? Allow Internet Backup,switch.taylor_ipad_genevieve_allow_internet_backup_2,switch,Genevieve's Room
Genevieve’s Closet Cloud connection,binary_sensor.genevieves_closet_cloud_connection,binary_sensor,Genevieve's Room
Genevieve’s Closet Overheated,binary_sensor.genevieves_closet_overheated,binary_sensor,Genevieve's Room
Genevieve’s Closet Turn off in,number.genevieves_closet_turn_off_in,number,Genevieve's Room
Genevieve’s Closet Signal level,sensor.genevieves_closet_signal_level,sensor,Genevieve's Room
Genevieve’s Closet Auto-off at,sensor.genevieves_closet_auto_off_at,sensor,Genevieve's Room
Genevieve’s Closet,switch.genevieves_closet,switch,Genevieve's Room
Genevieve’s Closet Auto-off enabled,switch.genevieves_closet_auto_off_enabled,switch,Genevieve's Room
Genevieve’s Closet Auto-update enabled,switch.genevieves_closet_auto_update_enabled,switch,Genevieve's Room
Genevieve’s Closet LED,switch.genevieves_closet_led,switch,Genevieve's Room
Internet: Genevieve Override Handler,automation.internet_genevieve_override_handler,automation,Genevieve's Room
Internet: Verify Genevieve Devices Paused,automation.internet_verify_genevieve_devices_paused,automation,Genevieve's Room
Internet: Verify Genevieve Devices Resumed,automation.internet_verify_genevieve_devices_resumed,automation,Genevieve's Room
Internet: Genevieve Dog Walk Check,automation.internet_genevieve_dog_walk_check,automation,Genevieve's Room
Internet: Genevieve Chores Check,automation.internet_genevieve_chores_check,automation,Genevieve's Room
Internet: Genevieve Task Completion Handler,automation.internet_genevieve_task_completion_handler,automation,Genevieve's Room
Internet: Handle Genevieve Temp Override,automation.internet_handle_genevieve_temp_override,automation,Genevieve's Room
Genevieve’s Light Cloud connection,binary_sensor.genevieves_light_cloud_connection,binary_sensor,Genevieve's Room
Genevieve’s Light Overheated,binary_sensor.genevieves_light_overheated,binary_sensor,Genevieve's Room
Genevieve’s,light.genevieves_light,light,Genevieve's Room
Genevieve’s Light Smooth on,number.genevieves_light_smooth_on,number,Genevieve's Room
Genevieve’s Light Smooth off,number.genevieves_light_smooth_off,number,Genevieve's Room
Genevieve’s Light Light preset,select.genevieves_light_light_preset,select,Genevieve's Room
Genevieve’s Light Signal level,sensor.genevieves_light_signal_level,sensor,Genevieve's Room
Genevieve’s Light Auto-update enabled,switch.genevieves_light_auto_update_enabled,switch,Genevieve's Room
Genevieve’s Light LED,switch.genevieves_light_led,switch,Genevieve's Room
Genevieve Timer Active,input_boolean.genevieve_internet_timer_active,input_boolean,Genevieve's Room
Genevieve Timer Remaining,sensor.genevieve_timer_remaining,sensor,Genevieve's Room
Genevieve Timer End,input_datetime.genevieve_internet_timer_end,input_datetime,Genevieve's Room
Genevieve - Main Control Logic,automation.genevieve_main_control_logic,automation,Genevieve's Room
Internet: Genevieve Timer Start,automation.genevieve_start_timer,automation,Genevieve's Room
Internet: Genevieve Add Time,automation.genevieve_add_time_to_timer,automation,Genevieve's Room
Genevieve - Timer Expiry Check,automation.genevieve_timer_expiry_check,automation,Genevieve's Room
Genevieve - Reset Daily Tasks,automation.genevieve_reset_daily_tasks,automation,Genevieve's Room
Genevieve Timer Duration,input_select.genevieve_internet_timer_duration,input_select,Genevieve's Room
Genevieve Add Time,input_select.genevieve_internet_add_time,input_select,Genevieve's Room
Genevieve Internet Timer,timer.genevieve_internet_timer,timer,Genevieve's Room
Internet: Genevieve Timer Finished,automation.internet_genevieve_timer_finished,automation,Genevieve's Room
Signal Genevieve,script.notification_genevieve_light_signal,script,Genevieve's Room
Genevieve Light Signal Override,input_boolean.notification_genevieve_light_signal_override,input_boolean,Genevieve's Room
